area,rooms,bathroom,parking_spaces,floor,rent_amount,property_tax,total,acept,not acept,furnished,not furnished
250,3,4,4,15,4000,1100,7681,1,0,0,1
62,2,1,0,1,1250,40,1389,0,1,0,1
65,2,2,0,2,2200,61,2739,1,0,0,1
120,4,3,2,3,3250,0,3294,1,0,0,1
22,1,1,0,6,1800,62,2355,0,1,0,1
35,1,1,0,7,1100,21,1586,0,1,0,1
102,3,2,1,4,3200,80,4121,1,0,1,0
500,4,5,6,1,7225,1209,8546,0,1,0,1
20,1,1,0,4,1800,130,2555,1,0,1,0
79,3,2,2,11,2600,314,4147,1,0,0,1
23,1,1,0,26,2150,42,2619,1,0,0,1
360,3,5,3,13,8500,1500,14410,1,0,0,1
470,4,4,0,1,3700,723,5169,1,0,1,0
70,2,1,1,15,1300,80,1847,1,0,0,1
450,5,5,6,1,9500,1345,10990,1,0,0,1
73,1,2,2,21,3500,0,4545,1,0,1,0
204,4,5,3,10,8000,417,10420,0,1,0,1
400,9,4,4,1,12000,500,12780,1,0,0,1
115,2,2,1,2,1400,118,1887,0,1,0,1
111,3,4,2,1,4000,0,4731,0,1,0,1
120,4,3,8,1,4500,500,5068,1,0,0,1
65,2,2,1,1,2300,63,3036,1,0,0,1
39,1,1,1,1,2500,301,3977,1,0,1,0
70,2,1,0,3,1400,59,1780,1,0,0,1
35,1,1,0,15,1500,0,1820,1,0,0,1
60,2,3,2,6,1100,19,1863,0,1,0,1
50,2,1,1,1,680,50,1169,1,0,0,1
221,3,5,4,9,10850,643,13190,1,0,0,1
130,2,2,1,1,4300,100,5555,1,0,0,1
310,4,3,3,11,8000,0,11600,1,0,0,1
33,1,1,0,16,1500,0,1870,1,0,0,1
45,1,1,0,1,800,50,939,0,1,0,1
45,1,1,1,4,850,140,1418,0,1,0,1
105,2,1,2,10,2360,155,3415,1,0,0,1
280,4,2,3,3,3500,471,5818,0,1,0,1
50,1,1,1,6,2500,342,4324,0,1,1,0
30,1,1,0,2,1250,0,2067,1,0,0,1
50,2,1,1,1,1450,0,2019,1,0,0,1
70,2,1,1,8,1900,378,2826,1,0,1,0
30,1,1,0,3,1500,0,1520,0,1,0,1
132,4,4,3,8,2400,442,5043,1,0,0,1
250,2,3,2,1,3500,349,3903,1,0,0,1
147,4,2,2,1,2100,128,2260,1,0,0,1
159,3,3,3,7,7100,150,9345,1,0,1,0
230,3,3,4,12,3200,750,6291,1,0,1,0
75,3,2,2,5,1450,75,2024,1,0,0,1
250,7,3,0,1,15000,0,15230,1,0,0,1
620,4,5,5,8,15000,5160,28310,1,0,0,1
118,3,2,4,1,2250,334,3463,1,0,0,1
440,3,3,3,8,10500,84,10840,0,1,0,1
55,2,1,0,3,1195,210,1713,0,1,0,1
482,4,4,4,1,9180,1250,10570,1,0,0,1
550,5,6,0,1,15000,1435,16660,1,0,1,0
55,2,1,1,6,3000,123,3977,1,0,1,0
140,4,2,1,11,3500,167,5713,1,0,0,1
28,1,1,0,6,1850,59,2513,1,0,1,0
103,3,1,3,1,2200,670,2910,1,0,1,0
53,2,1,1,8,1270,31,1698,1,0,0,1
300,4,7,4,1,9800,1405,14330,1,0,0,1
190,4,4,3,23,7110,589,8890,1,0,1,0
99,2,1,1,1,3650,230,3935,1,0,0,1
84,3,2,2,10,1600,258,2829,1,0,0,1
161,4,3,3,1,3600,300,3946,1,0,0,1
53,2,1,1,5,950,12,1665,1,0,0,1
16,1,1,0,9,1390,0,1888,1,0,1,0
36,1,1,1,1,3000,84,3588,1,0,0,1
50,1,1,1,1,2300,132,3268,1,0,0,1
70,3,1,1,9,1800,0,2152,0,1,0,1
105,3,2,2,5,1000,290,2964,1,0,0,1
30,1,1,0,7,1350,39,1952,0,1,0,1
216,4,4,3,3,8000,1125,12730,0,1,1,0
50,3,1,1,4,1250,0,1477,1,0,0,1
250,3,4,2,1,7000,42,9531,0,1,0,1
230,3,3,2,1,2460,330,2827,1,0,0,1
157,3,2,0,7,4500,347,6230,1,0,0,1
150,3,3,0,2,4740,290,6240,0,1,1,0
110,3,2,0,1,2200,6,2712,1,0,1,0
193,4,3,3,10,13100,898,17160,1,0,1,0
114,2,2,2,15,4998,0,6262,1,0,1,0
92,2,2,1,8,1900,120,2848,0,1,1,0
75,3,3,0,12,2660,10,3354,1,0,0,1
270,2,2,3,1,1429,0,1452,1,0,0,1
80,2,2,1,8,2000,34,2920,1,0,1,0
90,4,2,1,3,2142,212,2786,0,1,0,1
130,3,3,1,2,2500,128,3561,1,0,0,1
40,1,1,0,1,860,59,932,0,1,1,0
60,2,2,1,6,2127,23,2827,1,0,0,1
64,1,1,1,6,1500,400,2322,1,0,0,1
80,2,1,1,3,8000,325,10930,1,0,1,0
45,1,1,1,1,800,0,1216,0,1,0,1
60,2,2,1,22,4000,0,4601,0,1,1,0
277,3,2,1,11,7800,601,10830,1,0,0,1
57,1,1,0,6,6000,17,6394,1,0,1,0
23,1,1,1,26,2300,59,2861,1,0,0,1
73,3,2,2,4,2500,236,3418,1,0,0,1
36,1,1,0,9,2150,40,2603,1,0,0,1
88,2,3,2,8,1450,110,1880,0,1,0,1
197,4,3,1,3,2800,514,5990,1,0,0,1
175,3,2,2,9,2400,350,3678,1,0,0,1
400,4,4,4,9,9000,1125,14940,1,0,0,1
260,3,4,3,1,5000,393,5440,1,0,0,1
80,2,1,0,3,1100,0,1565,0,1,0,1
190,3,3,4,1,4500,0,4569,1,0,1,0
65,1,1,0,1,1800,30,2204,1,0,0,1
50,1,1,0,1,1250,34,1303,0,1,0,1
136,3,3,2,8,8900,482,11030,0,1,1,0
96,3,3,2,8,1710,90,2688,1,0,0,1
155,4,1,2,4,3350,249,4194,1,0,0,1
384,5,5,3,13,8000,1240,13340,1,0,0,1
144,3,2,0,2,5500,530,7676,1,0,1,0
135,3,3,2,7,13800,375,15850,0,1,0,1
25,1,1,0,1,1000,84,1100,0,1,0,1
55,2,1,0,4,2200,99,3161,1,0,0,1
250,3,3,2,1,7000,417,7523,0,1,1,0
66,2,1,1,5,2140,0,3002,0,1,0,1
240,4,4,6,13,15000,1085,17990,0,1,0,1
176,4,5,0,1,9500,792,11760,1,0,1,0
88,3,2,1,6,3500,240,5372,1,0,0,1
70,2,1,1,9,2600,30,3364,1,0,0,1
127,2,2,3,1,2600,133,2773,1,0,0,1
201,3,5,3,2,10000,795,13470,0,1,1,0
60,2,1,1,8,3250,156,3948,0,1,1,0
42,1,1,1,7,2800,209,3788,0,1,1,0
65,2,1,1,2,1400,22,1578,1,0,0,1
20,1,1,1,1,1100,0,1115,1,0,1,0
118,3,2,0,4,2550,172,4405,0,1,0,1
98,3,5,1,10,5510,0,6330,1,0,0,1
505,3,5,0,12,8600,2434,16050,0,1,0,1
110,3,1,2,7,5000,417,6782,1,0,0,1
75,2,2,1,3,2100,68,2782,1,0,1,0
50,1,1,0,1,750,0,762,0,1,0,1
93,2,1,0,4,800,86,1543,0,1,0,1
230,4,6,4,12,3000,2658,8547,1,0,0,1
300,4,3,3,8,5000,535,7661,1,0,0,1
80,3,2,2,8,1450,140,1840,1,0,0,1
144,4,4,4,3,4900,667,7530,1,0,0,1
299,3,3,3,1,1942,316,4972,1,0,0,1
168,4,3,3,5,13000,809,16100,1,0,0,1
120,3,2,0,7,1450,308,2927,1,0,0,1
135,3,2,1,1,2900,180,3124,1,0,0,1
39,1,1,0,3,980,20,1393,1,0,0,1
211,2,2,2,1,4500,752,5321,1,0,0,1
160,2,3,2,1,5200,100,6193,1,0,1,0
60,2,1,1,5,1150,120,1947,1,0,0,1
45,1,1,1,9,1900,83,2500,0,1,1,0
120,3,3,2,1,2900,375,3319,1,0,0,1
136,4,5,3,6,3579,218,5096,1,0,1,0
140,2,2,2,8,3990,394,5315,1,0,1,0
380,4,5,4,5,4080,1509,9821,1,0,1,0
62,2,1,1,13,2200,59,2830,1,0,0,1
35,1,1,1,5,3290,124,3900,0,1,1,0
100,4,3,0,4,4280,175,5570,1,0,1,0
60,1,1,1,1,1300,30,1350,1,0,0,1
95,2,1,0,1,2000,55,2186,1,0,0,1
25,1,1,0,1,1200,35,1251,0,1,0,1
255,3,2,4,1,2800,250,3096,0,1,0,1
180,3,3,3,7,7600,477,10570,1,0,0,1
59,2,1,1,12,1510,0,2010,1,0,0,1
420,3,3,4,7,12000,2936,23130,1,0,0,1
125,3,3,3,1,5000,1165,8305,1,0,0,1
80,2,1,0,1,1800,209,2032,1,0,0,1
37,1,1,0,4,742,0,1134,0,1,1,0
110,3,3,2,18,2200,418,3806,1,0,0,1
150,4,2,2,1,3100,267,3414,1,0,0,1
31,1,1,0,5,1750,50,2453,0,1,0,1
100,3,2,1,5,1500,120,2370,1,0,0,1
100,2,2,0,1,1710,175,1907,0,1,0,1
56,2,2,0,1,2500,84,3227,0,1,1,0
75,3,1,1,1,1100,80,1355,0,1,0,1
166,2,1,5,1,2200,200,2434,1,0,1,0
129,3,3,0,2,3800,225,5881,1,0,0,1
80,3,1,0,1,6000,0,6091,1,0,0,1
204,3,2,2,2,7000,764,11400,1,0,0,1
303,3,3,4,4,10250,2470,17760,1,0,1,0
221,4,4,4,17,12830,920,17010,0,1,0,1
75,3,1,0,3,1080,22,1518,1,0,0,1
44,1,1,0,4,520,23,967,1,0,0,1
50,2,1,1,8,1100,100,1794,1,0,0,1
95,3,3,2,16,3150,121,4211,0,1,1,0
75,2,1,0,10,1020,150,1467,1,0,1,0
48,1,1,1,6,2200,35,2763,1,0,0,1
114,3,2,2,8,3500,308,4639,0,1,0,1
75,2,2,2,6,2000,148,2904,1,0,0,1
220,3,3,2,14,6300,468,8347,0,1,1,0
100,4,3,2,2,2500,369,3928,1,0,0,1
380,3,4,3,13,15000,2500,20690,0,1,1,0
50,1,1,0,8,1850,35,4209,0,1,1,0
50,2,1,0,1,1050,0,1068,0,1,0,1
80,2,1,1,5,2400,129,3740,1,0,0,1
45,1,1,1,2,3000,0,3340,0,1,1,0
250,3,3,2,7,12750,1084,17500,1,0,0,1
44,1,1,1,6,3300,149,3799,0,1,0,1
50,2,1,1,3,4500,125,5383,1,0,0,1
156,3,4,2,2,2000,0,3826,1,0,0,1
42,1,1,1,2,2326,160,3195,1,0,0,1
570,4,6,5,1,12000,817,13000,1,0,0,1
67,2,1,0,1,880,41,935,1,0,0,1
264,4,4,6,1,6440,574,7111,1,0,0,1
350,3,4,4,1,3100,2900,6047,1,0,0,1
54,2,2,1,12,2800,192,3982,1,0,0,1
400,2,2,1,7,2300,6,3036,1,0,0,1
420,4,3,8,1,6320,0,6424,1,0,0,1
50,1,1,0,1,750,30,790,1,0,0,1
93,2,1,1,1,2150,76,2644,1,0,0,1
350,4,4,2,1,10000,500,10650,1,0,0,1
135,3,3,2,14,2690,361,4032,1,0,1,0
32,1,1,0,1,1290,33,1366,0,1,0,1
52,1,1,1,3,2390,117,3122,1,0,1,0
250,3,4,2,10,10000,584,13610,1,0,0,1
60,1,2,2,6,3000,0,3739,1,0,0,1
109,3,1,1,11,1150,146,2214,1,0,0,1
200,3,3,1,8,5800,365,7926,1,0,0,1
38,1,1,1,13,2400,0,2731,1,0,1,0
30,1,1,1,1,1330,0,1350,0,1,1,0
215,3,4,4,10,12000,1252,16720,1,0,0,1
340,4,6,4,6,9600,2167,17390,1,0,0,1
30,1,1,0,4,2900,100,3438,1,0,1,0
850,4,4,8,1,12000,5834,18020,1,0,0,1
90,3,2,1,9,1800,44,2867,1,0,0,1
180,3,4,4,22,12000,818,14520,1,0,0,1
60,1,1,1,1,2165,110,2953,1,0,0,1
50,2,1,1,7,1850,167,2441,1,0,0,1
280,3,3,2,1,3500,250,3803,1,0,0,1
48,1,1,1,3,3300,110,4112,1,0,0,1
42,1,1,0,6,1800,0,2168,1,0,1,0
210,3,3,0,1,3050,300,3396,1,0,0,1
70,2,2,1,1,1400,44,1466,1,0,0,1
100,3,2,0,1,12000,236,12430,0,1,0,1
520,4,6,4,1,15000,2250,17480,1,0,0,1
253,3,3,4,3,4500,1125,8855,1,0,0,1
60,1,1,0,8,950,55,1358,1,0,0,1
210,3,2,3,1,2860,0,2903,1,0,0,1
66,2,1,1,3,1650,166,2978,1,0,0,1
190,3,3,4,1,12500,780,15240,1,0,1,0
17,1,1,0,1,2200,50,2578,0,1,1,0
157,3,2,1,2,4500,550,7607,1,0,0,1
40,1,1,2,11,1600,126,2236,1,0,0,1
100,3,2,2,11,1500,169,2667,1,0,0,1
238,4,5,4,10,5000,421,7285,1,0,1,0
102,3,2,2,6,1100,0,2265,1,0,0,1
188,2,3,8,1,2930,584,3559,1,0,0,1
50,1,1,0,1,750,0,762,0,1,0,1
250,3,3,2,3,9500,500,12020,1,0,0,1
139,2,2,1,10,1300,234,2551,1,0,1,0
125,3,2,2,3,7700,292,9105,1,0,1,0
40,1,1,0,1,1200,100,1319,0,1,0,1
65,2,2,1,15,7500,165,8833,0,1,1,0
68,3,2,2,9,1500,55,2143,1,0,0,1
85,2,1,0,1,3100,28,3888,1,0,0,1
200,2,5,2,2,15000,937,18580,0,1,1,0
94,3,1,1,7,2600,122,3506,1,0,1,0
38,1,1,1,9,2500,42,2929,1,0,0,1
105,3,2,2,1,2000,121,2152,1,0,0,1
67,1,1,0,2,950,25,1209,1,0,0,1
104,3,3,2,3,9000,254,10280,0,1,1,0
50,2,1,1,12,1900,0,2387,1,0,0,1
145,3,3,0,5,4500,285,5843,1,0,0,1
225,3,2,2,1,2300,209,2544,1,0,0,1
20,1,1,0,6,1800,130,2555,1,0,1,0
170,4,5,3,14,5200,709,7902,1,0,1,0
30,1,1,1,7,1630,227,3837,0,1,0,1
75,3,1,1,4,1100,61,1439,1,0,0,1
75,2,2,1,11,1189,75,1780,1,0,0,1
250,4,4,3,6,6970,1580,11000,1,0,0,1
120,3,2,0,1,2500,84,2622,1,0,0,1
45,1,1,0,6,1901,80,2566,1,0,0,1
225,4,4,3,7,7500,1095,13490,0,1,0,1
245,4,5,4,19,7000,750,10700,1,0,1,0
50,1,1,0,10,1350,0,1620,1,0,0,1
350,3,4,2,1,7000,507,7613,1,0,1,0
117,3,4,1,2,4870,464,5397,1,0,0,1
80,1,2,0,2,1100,68,1333,1,0,0,1
340,3,4,5,20,9800,0,14430,1,0,0,1
60,2,1,0,3,1000,0,1413,1,0,0,1
250,3,2,8,1,5950,472,6512,1,0,0,1
45,1,1,0,1,1160,0,1178,0,1,0,1
57,2,1,1,3,1100,3,1742,1,0,0,1
30,1,1,1,8,3500,123,4326,0,1,1,0
70,2,2,1,9,1500,95,1915,1,0,0,1
55,2,2,1,5,1850,0,2254,1,0,0,1
35,1,1,0,1,1800,101,1929,0,1,0,1
75,3,2,2,3,2150,150,2928,1,0,0,1
156,3,3,5,1,4000,0,4034,0,1,0,1
90,2,1,1,4,1500,0,1920,1,0,0,1
90,3,2,2,2,2500,250,3633,1,0,1,0
200,3,2,2,3,15000,750,17590,1,0,0,1
86,2,1,1,1,2372,0,3342,1,0,0,1
60,1,1,1,19,3500,150,4285,1,0,0,1
50,1,1,0,1,990,10,1205,1,0,0,1
108,3,2,2,6,5600,275,7146,1,0,0,1
48,1,1,1,3,2630,0,3097,1,0,0,1
100,3,2,1,9,6502,0,7475,1,0,1,0
48,1,1,0,4,800,80,1291,0,1,0,1
67,2,1,1,8,1550,77,2150,1,0,0,1
120,3,3,0,6,9240,209,10770,0,1,1,0
250,4,4,3,1,3824,0,3882,1,0,0,1
49,1,1,1,5,1760,21,2234,1,0,0,1
140,1,2,2,1,4500,334,6292,0,1,1,0
105,2,1,2,5,3120,0,4460,1,0,1,0
60,2,1,1,3,920,30,1399,1,0,0,1
300,4,2,4,27,10040,875,14000,1,0,0,1
93,2,2,1,2,2500,84,3016,1,0,0,1
72,2,2,1,1,2330,0,3102,1,0,0,1
60,2,1,1,3,820,16,1192,1,0,0,1
250,3,4,4,1,4200,0,4264,1,0,1,0
160,4,3,1,4,6300,667,8949,1,0,1,0
104,2,2,1,6,4000,10,5161,0,1,1,0
66,2,1,1,1,1000,38,1323,1,0,0,1
148,2,3,3,12,15000,685,16760,1,0,0,1
1000,4,2,8,1,15000,2334,17560,1,0,0,1
120,4,2,1,1,1500,0,1523,1,0,0,1
100,3,3,1,5,3500,84,4336,0,1,0,1
114,2,2,1,7,3600,350,5447,0,1,0,1
153,3,4,3,17,6300,534,8914,1,0,1,0
164,3,4,2,13,12500,915,16470,1,0,0,1
65,2,2,1,1,2040,0,2071,1,0,0,1
270,4,5,0,1,5500,357,5940,0,1,0,1
225,4,6,4,4,4500,742,8100,1,0,0,1
124,4,2,1,2,5900,395,8184,1,0,0,1
68,3,1,2,4,882,20,1904,1,0,0,1
96,3,3,2,1,5100,296,6409,1,0,0,1
210,4,4,3,1,4700,375,5146,1,0,1,0
750,4,5,6,1,13000,1500,14700,1,0,0,1
70,2,2,2,11,2954,590,6429,0,1,1,0
15,1,1,0,1,700,0,710,1,0,0,1
33,1,1,1,13,3300,0,3882,0,1,1,0
311,4,3,3,20,9000,583,11960,0,1,0,1
160,3,2,1,5,7700,470,9983,1,0,0,1
158,3,3,2,8,3000,175,4664,1,0,1,0
62,2,1,1,3,980,48,1526,1,0,0,1
105,3,2,1,3,1200,135,1851,0,1,0,1
250,3,4,2,5,8000,500,11200,1,0,1,0
47,1,1,1,1,2200,0,2633,0,1,1,0
90,3,2,0,9,2300,84,3344,1,0,0,1
295,4,4,4,21,9500,1417,14740,1,0,0,1
133,4,3,0,1,3550,309,4454,1,0,0,1
220,5,5,4,22,8880,875,11770,1,0,0,1
70,2,1,1,14,2400,162,3169,1,0,0,1
101,3,2,2,2,2400,20,3410,1,0,0,1
320,3,2,5,1,2900,200,3559,1,0,0,1
802,6,6,8,1,15000,1003,16250,1,0,1,0
28,1,1,0,11,2300,55,2735,0,1,1,0
35,1,1,0,2,1170,92,1400,1,0,0,1
115,3,1,2,5,4300,300,5600,1,0,0,1
70,2,2,1,10,4200,250,6305,1,0,1,0
157,3,3,2,10,3800,382,5851,1,0,0,1
40,1,1,0,1,750,0,762,0,1,0,1
205,2,2,0,12,7000,132,8783,1,0,1,0
75,3,2,1,2,1600,119,1966,1,0,0,1
126,3,2,2,5,3650,150,4716,1,0,0,1
19,1,1,0,1,1200,41,1257,0,1,0,1
130,3,2,2,1,3500,584,5229,1,0,1,0
360,5,4,0,7,3000,2084,9923,0,1,0,1
102,2,1,0,1,1700,17,1939,1,0,0,1
290,3,3,1,5,2500,340,5372,1,0,0,1
47,2,1,1,1,1150,38,1703,0,1,0,1
130,2,1,1,1,2200,180,2408,1,0,0,1
75,3,2,1,2,1500,63,1825,1,0,0,1
84,2,1,0,2,1700,85,2227,1,0,0,1
25,1,1,1,16,2200,45,2617,0,1,1,0
36,1,1,0,3,2500,30,3012,1,0,1,0
260,4,3,3,4,3300,555,6549,1,0,1,0
140,4,3,1,8,7500,466,10240,1,0,0,1
400,4,3,2,1,5650,338,6073,1,0,0,1
47,1,1,0,2,1490,66,1773,1,0,0,1
240,4,4,2,2,12500,938,17290,1,0,1,0
800,4,2,6,1,15000,1667,16890,1,0,1,0
160,3,4,2,3,8500,60,11130,1,0,0,1
103,3,1,0,2,3500,0,4846,1,0,0,1
55,2,2,1,17,1680,0,2402,0,1,0,1
300,4,4,5,11,11000,1225,15520,1,0,0,1
67,1,1,1,1,3120,350,4269,1,0,0,1
175,3,5,3,15,7650,1308,11370,1,0,0,1
100,2,3,1,7,3170,84,3995,1,0,1,0
80,3,1,0,6,1000,30,1543,1,0,0,1
60,2,1,1,4,1300,0,2067,1,0,0,1
154,3,2,0,2,12000,200,13560,1,0,1,0
120,3,3,3,11,2500,321,4653,1,0,0,1
160,2,1,2,1,3950,125,4135,1,0,0,1
105,3,2,2,3,3700,350,5274,1,0,0,1
110,2,2,0,1,3500,34,3587,0,1,1,0
58,1,1,1,11,1050,56,1770,1,0,0,1
60,3,1,0,3,1700,80,2352,1,0,0,1
80,2,1,0,2,2900,34,3002,0,1,0,1
35,1,1,0,1,1170,92,1400,1,0,0,1
22,1,1,0,1,900,40,1252,0,1,1,0
93,3,1,0,1,2400,143,3223,0,1,0,1
263,3,4,4,15,13000,1437,17180,1,0,0,1
150,3,1,2,1,3600,334,3989,1,0,0,1
20,1,1,0,5,1800,130,2555,1,0,1,0
250,4,2,1,1,3500,42,3595,1,0,1,0
510,4,6,4,9,5000,3167,13530,1,0,1,0
57,2,2,2,10,1950,2,2877,1,0,0,1
58,2,1,1,1,2400,60,2891,1,0,1,0
200,3,3,1,2,2100,94,2229,1,0,0,1
387,4,6,4,1,6400,2792,14470,1,0,0,1
200,4,2,2,1,4500,157,4726,1,0,0,1
52,2,1,1,4,900,0,1364,0,1,0,1
275,3,3,1,11,8850,0,9849,1,0,1,0
76,2,2,2,8,2740,180,3736,1,0,0,1
70,1,2,6,1,3290,417,3757,1,0,0,1
68,3,2,1,4,2200,56,2875,1,0,1,0
108,2,2,1,9,5500,380,7676,1,0,0,1
114,3,1,0,3,1700,75,2010,1,0,0,1
90,2,2,1,2,1900,84,2312,1,0,0,1
20,1,1,0,5,500,63,1020,1,0,0,1
51,3,1,1,2,1000,27,1211,1,0,0,1
550,5,5,3,1,14000,364,14590,1,0,0,1
36,1,1,1,4,650,9,1019,1,0,0,1
230,3,4,4,6,11500,1250,16250,0,1,0,1
35,1,1,1,1,1500,101,1624,1,0,0,1
700,8,8,4,1,12000,0,12210,1,0,0,1
140,3,2,1,1,6000,109,6886,1,0,1,0
77,2,2,2,4,2000,0,2480,1,0,0,1
75,2,1,1,2,1500,100,2152,1,0,0,1
110,4,1,1,3,2200,2500,5333,1,0,0,1
29,1,1,0,2,1341,50,1975,1,0,1,0
84,3,1,1,3,1500,0,1820,1,0,0,1
132,3,5,2,13,10990,291,13050,0,1,1,0
170,2,2,1,7,4900,255,6519,1,0,0,1
26,1,1,0,1,800,12,1074,1,0,0,1
73,3,1,1,4,850,46,1215,1,0,0,1
114,2,2,1,3,1600,1500,3972,1,0,0,1
68,2,2,1,16,2000,211,2791,1,0,0,1
82,1,1,1,1,1200,82,1588,1,0,0,1
30,1,1,0,1,1200,65,1281,0,1,0,1
69,2,2,1,9,2100,75,2586,1,0,0,1
33,1,1,1,19,3413,0,3825,0,1,1,0
84,2,2,1,14,5300,145,6295,1,0,0,1
620,5,6,4,17,4860,1200,13520,1,0,0,1
90,3,2,1,10,3090,125,4941,1,0,0,1
284,4,5,5,1,5500,200,5783,1,0,0,1
268,3,4,4,1,3500,509,4852,1,0,0,1
100,3,4,4,1,3600,160,3815,1,0,0,1
24,1,1,1,11,1420,359,2278,1,0,0,1
64,2,1,1,24,1817,84,2517,0,1,0,1
34,1,1,1,14,2800,81,3414,1,0,0,1
86,2,1,0,3,2400,205,3636,1,0,1,0
54,1,1,1,18,7500,192,8588,1,0,0,1
128,3,2,2,2,1400,161,2160,1,0,0,1
250,2,3,2,1,3500,0,3558,1,0,0,1
295,7,6,4,1,6200,334,6628,0,1,1,0
80,3,2,1,8,2500,115,3488,1,0,0,1
500,3,3,5,1,15000,1125,16350,1,0,1,0
120,1,2,0,1,761,129,900,1,0,0,1
136,3,2,1,6,1274,87,1923,1,0,0,1
170,3,2,2,13,2500,291,3851,1,0,1,0
386,3,4,8,1,6500,730,7337,1,0,0,1
19,1,1,0,1,1200,41,1257,0,1,0,1
550,4,6,4,1,14000,1917,19300,1,0,1,0
384,3,5,3,1,10000,1050,11200,1,0,0,1
48,1,1,0,4,750,21,1032,1,0,0,1
98,2,1,1,4,3080,129,4277,1,0,0,1
50,2,1,1,1,1100,68,1483,1,0,0,1
53,2,2,1,9,2100,0,2849,0,1,0,1
32,1,1,0,1,1990,0,2416,1,0,0,1
47,1,2,1,11,3200,150,4131,1,0,0,1
65,2,1,1,3,1440,0,1799,1,0,0,1
56,1,1,2,7,3958,242,5551,0,1,1,0
140,2,2,1,5,3950,500,6101,0,1,0,1
45,1,1,0,1,1100,0,1117,0,1,0,1
21,1,1,0,11,1200,0,1735,1,0,0,1
70,2,2,0,2,5500,315,7324,1,0,1,0
120,2,3,2,5,11500,250,13700,1,0,1,0
90,2,2,0,5,3700,350,5798,1,0,0,1
25,1,1,0,3,2000,26,2199,1,0,0,1
198,4,2,0,1,4000,500,4561,1,0,0,1
80,2,2,1,4,5000,84,5849,0,1,1,0
40,1,1,1,5,2800,100,3376,0,1,0,1
53,2,1,1,2,1000,74,1288,1,0,0,1
75,2,2,1,8,2300,223,3235,1,0,0,1
60,2,1,0,2,1300,100,1917,1,0,0,1
142,3,2,2,6,5440,584,8193,1,0,1,0
160,3,2,2,3,7609,689,10710,1,0,0,1
26,1,1,0,9,1600,61,2658,1,0,0,1
81,1,1,1,8,1150,67,1833,1,0,0,1
50,1,1,0,2,1900,100,2589,1,0,1,0
62,2,1,1,3,1050,84,1248,1,0,0,1
55,1,1,0,1,1020,21,1058,0,1,0,1
298,4,6,5,1,8450,750,9328,1,0,1,0
55,2,1,1,1,720,0,1120,1,0,0,1
82,2,1,1,2,1500,40,2360,1,0,0,1
40,1,1,1,10,2200,223,4551,0,1,1,0
106,3,2,2,8,2400,255,4087,1,0,0,1
335,4,5,5,7,4913,1667,11640,1,0,0,1
60,2,2,1,10,3400,100,4294,1,0,0,1
128,3,2,1,5,3297,950,5289,1,0,0,1
250,3,2,4,1,6000,875,6966,1,0,0,1
500,4,4,5,1,9240,934,10310,1,0,1,0
120,3,3,2,1,2750,125,2917,1,0,0,1
300,4,4,4,3,6500,1420,11000,1,0,0,1
33,1,1,0,2,2110,0,2138,0,1,1,0
177,3,3,4,1,4000,330,4391,1,0,0,1
126,3,2,1,6,2350,133,3619,1,0,0,1
287,4,5,4,5,3800,1744,8904,1,0,0,1
250,3,4,4,1,8000,242,8363,1,0,0,1
200,3,3,3,1,4700,110,5088,1,0,1,0
235,4,2,4,1,4700,480,5258,1,0,0,1
247,3,4,5,1,3400,234,4428,1,0,1,0
100,2,1,0,1,1800,275,2103,1,0,0,1
230,3,2,1,1,3260,84,3394,1,0,0,1
350,4,5,4,1,11000,1042,16510,1,0,1,0
600,4,6,5,13,6000,1167,14440,1,0,0,1
187,3,2,3,1,8400,584,10810,0,1,1,0
32,1,1,0,4,3000,65,3804,1,0,0,1
40,1,1,0,1,920,0,934,1,0,0,1
20,1,1,0,1,1000,10,1023,0,1,0,1
250,5,4,3,1,3520,666,4239,1,0,0,1
210,4,4,4,8,5000,1250,9314,0,1,0,1
46,1,1,1,5,1950,0,3275,1,0,1,0
104,3,3,2,8,4000,350,5801,0,1,0,1
32,1,1,0,6,1600,0,1971,1,0,0,1
115,3,2,2,4,4500,166,5996,1,0,0,1
64,2,1,1,8,2500,67,3399,1,0,1,0
280,4,6,5,28,11500,1417,14860,1,0,0,1
80,2,1,1,6,1500,0,1920,1,0,0,1
98,2,2,0,8,4500,0,5158,1,0,0,1
70,2,2,1,2,1800,71,2304,1,0,0,1
40,1,1,1,1,1300,236,2343,1,0,0,1
200,3,2,3,1,2000,153,2184,1,0,0,1
600,4,6,3,1,5500,819,7525,1,0,0,1
65,2,2,1,20,4900,177,6940,1,0,1,0
320,4,5,3,1,5000,409,5485,1,0,0,1
50,2,1,1,2,1150,50,1815,0,1,0,1
42,1,1,1,1,2400,81,3167,1,0,1,0
71,2,1,0,1,1600,34,1938,1,0,0,1
50,1,1,0,2,720,0,880,0,1,0,1
160,3,3,2,2,1700,0,1873,1,0,0,1
70,2,1,0,3,1500,49,1919,1,0,0,1
187,3,4,3,14,14000,1209,17090,1,0,0,1
186,4,5,4,11,4100,1480,7182,1,0,0,1
76,2,1,0,2,700,100,1109,1,0,0,1
50,2,1,1,2,1650,0,2070,0,1,1,0
260,4,5,4,9,3300,1000,6356,1,0,1,0
200,4,3,2,1,15000,456,15700,1,0,0,1
35,1,1,0,18,1850,0,2124,1,0,0,1
